model,reference_model,loc_id,sec_condition,pixel_agreement_masked,metric_type,reference_input_source,model_input_source,adapter_input_norm,conf_threshold,coverage_masked,coverage_ref_masked,clean_path,sec_path
SegFormer-B2,SegFormer-B5,1162709,Day-FOGGY,0.8666028639159405,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9603867530822754,0.9603867530822754,/home/ace/Downloads/Dataset/Day/1162709_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/1162709_Day_FOGGY.png
SegFormer-B5,SegFormer-B5,1161197,Night-FOGGY,0.8461093843844268,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9723585247993469,0.9723585247993469,/home/ace/Downloads/Dataset/Day/1161197_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/1161197_Night_FOGGY.png
SegFormer-B5,SegFormer-B5,1162709,Day-FOGGY,0.8912525399062752,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9603867530822754,0.9603867530822754,/home/ace/Downloads/Dataset/Day/1162709_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/1162709_Day_FOGGY.png
Mask2Former-Swin-S,SegFormer-B5,1161197,Night-FOGGY,0.7702632992953787,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9723585247993469,0.9723585247993469,/home/ace/Downloads/Dataset/Day/1161197_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/1161197_Night_FOGGY.png
Mask2Former-Swin-S,SegFormer-B5,1162709,Day-FOGGY,0.8491432964779966,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9603867530822754,0.9603867530822754,/home/ace/Downloads/Dataset/Day/1162709_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/1162709_Day_FOGGY.png
Mask2Former-Swin-L,SegFormer-B5,1161197,Night-FOGGY,0.8876617546769935,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9723585247993469,0.9723585247993469,/home/ace/Downloads/Dataset/Day/1161197_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/1161197_Night_FOGGY.png
Mask2Former-Swin-L,SegFormer-B5,1162709,Day-FOGGY,0.8196718029215787,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9603867530822754,0.9603867530822754,/home/ace/Downloads/Dataset/Day/1162709_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/1162709_Day_FOGGY.png
DeepLabV3+-R101,SegFormer-B5,1161197,Night-FOGGY,0.8513441818601979,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9723585247993469,0.9723585247993469,/home/ace/Downloads/Dataset/Day/1161197_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/1161197_Night_FOGGY.png
DeepLabV3+-R101,SegFormer-B5,1162709,Day-FOGGY,0.779554440946035,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9603867530822754,0.9603867530822754,/home/ace/Downloads/Dataset/Day/1162709_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/1162709_Day_FOGGY.png
PIDNet-M,SegFormer-B5,1161197,Night-FOGGY,0.6365169075765854,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9723585247993469,0.9723585247993469,/home/ace/Downloads/Dataset/Day/1161197_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/1161197_Night_FOGGY.png
PIDNet-M,SegFormer-B5,1162709,Day-FOGGY,0.7788416654462913,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9603867530822754,0.9603867530822754,/home/ace/Downloads/Dataset/Day/1162709_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/1162709_Day_FOGGY.png
DDRNet-23,SegFormer-B5,1161197,Night-FOGGY,0.3727226653453017,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9723585247993469,0.9723585247993469,/home/ace/Downloads/Dataset/Day/1161197_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/1161197_Night_FOGGY.png
DDRNet-23,SegFormer-B5,1162709,Day-FOGGY,0.5786661602108809,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9603867530822754,0.9603867530822754,/home/ace/Downloads/Dataset/Day/1162709_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/1162709_Day_FOGGY.png
SegFormer-B0,SegFormer-B5,1163548,Day-RAIN,0.888664588987547,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.971849799156189,0.971849799156189,/home/ace/Downloads/Dataset/Day/1163548_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/1163548_Day_RAIN.png
SegFormer-B0,SegFormer-B5,11642190,Sunset-FOGGY,0.9093626122439922,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9902400374412537,0.9902400374412537,/home/ace/Downloads/Dataset/Day/11642190_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/11642190_Sunset_FOGGY.png
SegFormer-B2,SegFormer-B5,1163548,Day-RAIN,0.892091459336865,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.971849799156189,0.971849799156189,/home/ace/Downloads/Dataset/Day/1163548_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/1163548_Day_RAIN.png
SegFormer-B2,SegFormer-B5,11642190,Sunset-FOGGY,0.9013911736068152,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9902400374412537,0.9902400374412537,/home/ace/Downloads/Dataset/Day/11642190_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/11642190_Sunset_FOGGY.png
SegFormer-B5,SegFormer-B5,1163548,Day-RAIN,0.916616590190513,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.971849799156189,0.971849799156189,/home/ace/Downloads/Dataset/Day/1163548_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/1163548_Day_RAIN.png
SegFormer-B5,SegFormer-B5,11642190,Sunset-FOGGY,0.9423479903574886,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9902400374412537,0.9902400374412537,/home/ace/Downloads/Dataset/Day/11642190_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/11642190_Sunset_FOGGY.png
Mask2Former-Swin-S,SegFormer-B5,1163548,Day-RAIN,0.9023426745982529,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.971849799156189,0.971849799156189,/home/ace/Downloads/Dataset/Day/1163548_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/1163548_Day_RAIN.png
Mask2Former-Swin-S,SegFormer-B5,11642190,Sunset-FOGGY,0.8770363425033357,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9902400374412537,0.9902400374412537,/home/ace/Downloads/Dataset/Day/11642190_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/11642190_Sunset_FOGGY.png
Mask2Former-Swin-L,SegFormer-B5,1163548,Day-RAIN,0.9146487684013385,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.971849799156189,0.971849799156189,/home/ace/Downloads/Dataset/Day/1163548_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/1163548_Day_RAIN.png
Mask2Former-Swin-L,SegFormer-B5,11642190,Sunset-FOGGY,0.9171836987186778,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9902400374412537,0.9902400374412537,/home/ace/Downloads/Dataset/Day/11642190_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/11642190_Sunset_FOGGY.png
DeepLabV3+-R101,SegFormer-B5,1163548,Day-RAIN,0.8949117589364605,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.971849799156189,0.971849799156189,/home/ace/Downloads/Dataset/Day/1163548_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/1163548_Day_RAIN.png
DeepLabV3+-R101,SegFormer-B5,11642190,Sunset-FOGGY,0.9252239331792824,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9902400374412537,0.9902400374412537,/home/ace/Downloads/Dataset/Day/11642190_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/11642190_Sunset_FOGGY.png
PIDNet-M,SegFormer-B5,1163548,Day-RAIN,0.8314813045623957,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.971849799156189,0.971849799156189,/home/ace/Downloads/Dataset/Day/1163548_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/1163548_Day_RAIN.png
PIDNet-M,SegFormer-B5,11642190,Sunset-FOGGY,0.8022070143999644,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9902400374412537,0.9902400374412537,/home/ace/Downloads/Dataset/Day/11642190_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/11642190_Sunset_FOGGY.png
DDRNet-23,SegFormer-B5,1163548,Day-RAIN,0.7317210498139869,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.971849799156189,0.971849799156189,/home/ace/Downloads/Dataset/Day/1163548_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/1163548_Day_RAIN.png
DDRNet-23,SegFormer-B5,11642190,Sunset-FOGGY,0.44080923861332033,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9902400374412537,0.9902400374412537,/home/ace/Downloads/Dataset/Day/11642190_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/11642190_Sunset_FOGGY.png
SegFormer-B0,SegFormer-B5,1169181,Sunset-FOGGY,0.838807033509489,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9731616973876953,0.9731616973876953,/home/ace/Downloads/Dataset/Day/1169181_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/1169181_Sunset_FOGGY.png
SegFormer-B0,SegFormer-B5,11721222,Sunset-EXTRASUNNY,0.9507458065780653,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9866542220115662,0.9866542220115662,/home/ace/Downloads/Dataset/Day/11721222_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/11721222_Sunset_EXTRASUNNY.png
SegFormer-B2,SegFormer-B5,1169181,Sunset-FOGGY,0.8576073941385916,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9731616973876953,0.9731616973876953,/home/ace/Downloads/Dataset/Day/1169181_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/1169181_Sunset_FOGGY.png
SegFormer-B2,SegFormer-B5,11721222,Sunset-EXTRASUNNY,0.9665406023025679,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9866542220115662,0.9866542220115662,/home/ace/Downloads/Dataset/Day/11721222_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/11721222_Sunset_EXTRASUNNY.png
SegFormer-B5,SegFormer-B5,1169181,Sunset-FOGGY,0.9022439959601412,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9731616973876953,0.9731616973876953,/home/ace/Downloads/Dataset/Day/1169181_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/1169181_Sunset_FOGGY.png
SegFormer-B5,SegFormer-B5,11721222,Sunset-EXTRASUNNY,0.9918069299763685,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9866542220115662,0.9866542220115662,/home/ace/Downloads/Dataset/Day/11721222_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/11721222_Sunset_EXTRASUNNY.png
Mask2Former-Swin-S,SegFormer-B5,1169181,Sunset-FOGGY,0.8602020268168498,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9731616973876953,0.9731616973876953,/home/ace/Downloads/Dataset/Day/1169181_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/1169181_Sunset_FOGGY.png
Mask2Former-Swin-S,SegFormer-B5,11721222,Sunset-EXTRASUNNY,0.9542933156932315,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9866542220115662,0.9866542220115662,/home/ace/Downloads/Dataset/Day/11721222_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/11721222_Sunset_EXTRASUNNY.png
Mask2Former-Swin-L,SegFormer-B5,1169181,Sunset-FOGGY,0.8760831434121678,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9731616973876953,0.9731616973876953,/home/ace/Downloads/Dataset/Day/1169181_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/1169181_Sunset_FOGGY.png
Mask2Former-Swin-L,SegFormer-B5,11721222,Sunset-EXTRASUNNY,0.9670467529517103,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9866542220115662,0.9866542220115662,/home/ace/Downloads/Dataset/Day/11721222_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/11721222_Sunset_EXTRASUNNY.png
DeepLabV3+-R101,SegFormer-B5,1169181,Sunset-FOGGY,0.8598175740636091,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9731616973876953,0.9731616973876953,/home/ace/Downloads/Dataset/Day/1169181_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/1169181_Sunset_FOGGY.png
DeepLabV3+-R101,SegFormer-B5,11721222,Sunset-EXTRASUNNY,0.9727502745129484,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9866542220115662,0.9866542220115662,/home/ace/Downloads/Dataset/Day/11721222_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/11721222_Sunset_EXTRASUNNY.png
PIDNet-M,SegFormer-B5,1169181,Sunset-FOGGY,0.661319706054538,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9731616973876953,0.9731616973876953,/home/ace/Downloads/Dataset/Day/1169181_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/1169181_Sunset_FOGGY.png
PIDNet-M,SegFormer-B5,11721222,Sunset-EXTRASUNNY,0.7999485497029915,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9866542220115662,0.9866542220115662,/home/ace/Downloads/Dataset/Day/11721222_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/11721222_Sunset_EXTRASUNNY.png
DDRNet-23,SegFormer-B5,1169181,Sunset-FOGGY,0.3020776820378141,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9731616973876953,0.9731616973876953,/home/ace/Downloads/Dataset/Day/1169181_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/1169181_Sunset_FOGGY.png
DDRNet-23,SegFormer-B5,11721222,Sunset-EXTRASUNNY,0.3719722836581829,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9866542220115662,0.9866542220115662,/home/ace/Downloads/Dataset/Day/11721222_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/11721222_Sunset_EXTRASUNNY.png
SegFormer-B0,SegFormer-B5,11802146,Day-FOGGY,0.86178462332107,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9627408981323242,0.9627408981323242,/home/ace/Downloads/Dataset/Day/11802146_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/11802146_Day_FOGGY.png
SegFormer-B0,SegFormer-B5,1184775,Sunset-RAIN,0.8984018634235014,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9677447080612183,0.9677447080612183,/home/ace/Downloads/Dataset/Day/1184775_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/1184775_Sunset_RAIN.png
SegFormer-B2,SegFormer-B5,11802146,Day-FOGGY,0.9100869046172037,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9627408981323242,0.9627408981323242,/home/ace/Downloads/Dataset/Day/11802146_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/11802146_Day_FOGGY.png
SegFormer-B2,SegFormer-B5,1184775,Sunset-RAIN,0.9187062763378029,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9677447080612183,0.9677447080612183,/home/ace/Downloads/Dataset/Day/1184775_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/1184775_Sunset_RAIN.png
SegFormer-B5,SegFormer-B5,11802146,Day-FOGGY,0.9350529365474746,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9627408981323242,0.9627408981323242,/home/ace/Downloads/Dataset/Day/11802146_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/11802146_Day_FOGGY.png
SegFormer-B5,SegFormer-B5,1184775,Sunset-RAIN,0.9405020411708503,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9677447080612183,0.9677447080612183,/home/ace/Downloads/Dataset/Day/1184775_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/1184775_Sunset_RAIN.png
Mask2Former-Swin-S,SegFormer-B5,11802146,Day-FOGGY,0.8808329923686686,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9627408981323242,0.9627408981323242,/home/ace/Downloads/Dataset/Day/11802146_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/11802146_Day_FOGGY.png
Mask2Former-Swin-S,SegFormer-B5,1184775,Sunset-RAIN,0.9048980720288347,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9677447080612183,0.9677447080612183,/home/ace/Downloads/Dataset/Day/1184775_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/1184775_Sunset_RAIN.png
Mask2Former-Swin-L,SegFormer-B5,11802146,Day-FOGGY,0.9022706820035141,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9627408981323242,0.9627408981323242,/home/ace/Downloads/Dataset/Day/11802146_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/11802146_Day_FOGGY.png
Mask2Former-Swin-L,SegFormer-B5,1184775,Sunset-RAIN,0.9294574079088771,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9677447080612183,0.9677447080612183,/home/ace/Downloads/Dataset/Day/1184775_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/1184775_Sunset_RAIN.png
DeepLabV3+-R101,SegFormer-B5,11802146,Day-FOGGY,0.8990333723088757,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9627408981323242,0.9627408981323242,/home/ace/Downloads/Dataset/Day/11802146_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/11802146_Day_FOGGY.png
DeepLabV3+-R101,SegFormer-B5,1184775,Sunset-RAIN,0.9265598593008528,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9677447080612183,0.9677447080612183,/home/ace/Downloads/Dataset/Day/1184775_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/1184775_Sunset_RAIN.png
PIDNet-M,SegFormer-B5,11802146,Day-FOGGY,0.8239441080449971,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9627408981323242,0.9627408981323242,/home/ace/Downloads/Dataset/Day/11802146_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/11802146_Day_FOGGY.png
PIDNet-M,SegFormer-B5,1184775,Sunset-RAIN,0.8680826278222572,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9677447080612183,0.9677447080612183,/home/ace/Downloads/Dataset/Day/1184775_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/1184775_Sunset_RAIN.png
DDRNet-23,SegFormer-B5,11802146,Day-FOGGY,0.7101554970066442,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9627408981323242,0.9627408981323242,/home/ace/Downloads/Dataset/Day/11802146_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/11802146_Day_FOGGY.png
DDRNet-23,SegFormer-B5,1184775,Sunset-RAIN,0.47650141442836147,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9677447080612183,0.9677447080612183,/home/ace/Downloads/Dataset/Day/1184775_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/1184775_Sunset_RAIN.png
SegFormer-B0,SegFormer-B5,11921147,Day-RAIN,0.9404610276142849,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9834567308425903,0.9834567308425903,/home/ace/Downloads/Dataset/Day/11921147_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/11921147_Day_RAIN.png
SegFormer-B0,SegFormer-B5,119342,Sunset-EXTRASUNNY,0.8615598765698237,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9811828136444092,0.9811828136444092,/home/ace/Downloads/Dataset/Day/119342_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/119342_Sunset_EXTRASUNNY.png
SegFormer-B2,SegFormer-B5,11921147,Day-RAIN,0.9434597628719928,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9834567308425903,0.9834567308425903,/home/ace/Downloads/Dataset/Day/11921147_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/11921147_Day_RAIN.png
SegFormer-B2,SegFormer-B5,119342,Sunset-EXTRASUNNY,0.8731195571654061,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9811828136444092,0.9811828136444092,/home/ace/Downloads/Dataset/Day/119342_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/119342_Sunset_EXTRASUNNY.png
SegFormer-B5,SegFormer-B5,11921147,Day-RAIN,0.9851660923932232,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9834567308425903,0.9834567308425903,/home/ace/Downloads/Dataset/Day/11921147_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/11921147_Day_RAIN.png
SegFormer-B5,SegFormer-B5,119342,Sunset-EXTRASUNNY,0.9247559700752933,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9811828136444092,0.9811828136444092,/home/ace/Downloads/Dataset/Day/119342_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/119342_Sunset_EXTRASUNNY.png
Mask2Former-Swin-S,SegFormer-B5,11921147,Day-RAIN,0.9244076268876167,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9834567308425903,0.9834567308425903,/home/ace/Downloads/Dataset/Day/11921147_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/11921147_Day_RAIN.png
Mask2Former-Swin-S,SegFormer-B5,119342,Sunset-EXTRASUNNY,0.8679172809525916,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9811828136444092,0.9811828136444092,/home/ace/Downloads/Dataset/Day/119342_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/119342_Sunset_EXTRASUNNY.png
Mask2Former-Swin-L,SegFormer-B5,11921147,Day-RAIN,0.9557541305231921,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9834567308425903,0.9834567308425903,/home/ace/Downloads/Dataset/Day/11921147_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/11921147_Day_RAIN.png
Mask2Former-Swin-L,SegFormer-B5,119342,Sunset-EXTRASUNNY,0.9107981246944902,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9811828136444092,0.9811828136444092,/home/ace/Downloads/Dataset/Day/119342_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/119342_Sunset_EXTRASUNNY.png
DeepLabV3+-R101,SegFormer-B5,11921147,Day-RAIN,0.9606304271074941,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9834567308425903,0.9834567308425903,/home/ace/Downloads/Dataset/Day/11921147_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/11921147_Day_RAIN.png
DeepLabV3+-R101,SegFormer-B5,119342,Sunset-EXTRASUNNY,0.8907337219595857,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9811828136444092,0.9811828136444092,/home/ace/Downloads/Dataset/Day/119342_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/119342_Sunset_EXTRASUNNY.png
PIDNet-M,SegFormer-B5,11921147,Day-RAIN,0.82056412869088,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9834567308425903,0.9834567308425903,/home/ace/Downloads/Dataset/Day/11921147_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/11921147_Day_RAIN.png
PIDNet-M,SegFormer-B5,119342,Sunset-EXTRASUNNY,0.7680510473703337,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9811828136444092,0.9811828136444092,/home/ace/Downloads/Dataset/Day/119342_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/119342_Sunset_EXTRASUNNY.png
DDRNet-23,SegFormer-B5,11921147,Day-RAIN,0.7618402000348586,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9834567308425903,0.9834567308425903,/home/ace/Downloads/Dataset/Day/11921147_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/11921147_Day_RAIN.png
DDRNet-23,SegFormer-B5,119342,Sunset-EXTRASUNNY,0.44172146013128033,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9811828136444092,0.9811828136444092,/home/ace/Downloads/Dataset/Day/119342_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/119342_Sunset_EXTRASUNNY.png
SegFormer-B0,SegFormer-B5,1201777,Day-RAIN,0.9437194625464208,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9803807139396667,0.9803807139396667,/home/ace/Downloads/Dataset/Day/1201777_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/1201777_Day_RAIN.png
SegFormer-B0,SegFormer-B5,1297251,Night-EXTRASUNNY,0.7067676235749563,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.965017557144165,0.965017557144165,/home/ace/Downloads/Dataset/Day/1297251_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/1297251_Night_EXTRASUNNY.png
SegFormer-B2,SegFormer-B5,1201777,Day-RAIN,0.9166472867022436,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9803807139396667,0.9803807139396667,/home/ace/Downloads/Dataset/Day/1201777_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/1201777_Day_RAIN.png
