model,reference_model,sec_condition,class_id,class_name,retention_masked,mass_clean_masked,mass_reference_masked,metric_type,conf_threshold
PIDNet-M,SegFormer-B5,Day-FOGGY,1,sidewalk,0.2577651741106796,1491982.0,1491982.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Day-FOGGY,2,building,0.7473426630853007,7355108.0,7355108.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Day-FOGGY,3,wall,0.21049692725594596,608902.0,608902.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Day-FOGGY,4,fence,0.34803510288979517,427885.0,427885.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Day-FOGGY,5,pole,0.49947712755508017,503947.0,503947.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Day-FOGGY,6,traffic light,0.677846109839817,27968.0,27968.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Day-FOGGY,7,traffic sign,0.29527783948462444,63022.0,63022.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Day-FOGGY,8,vegetation,0.8213327282259786,5790708.0,5790708.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Day-FOGGY,9,terrain,0.1940821602368257,927602.0,927602.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Day-FOGGY,10,sky,0.9342015004852402,11211973.0,11211973.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Day-FOGGY,11,person,0.6076196833873736,20972.0,20972.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Day-FOGGY,12,rider,0.17159605648814283,3753.0,3753.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Day-FOGGY,13,car,0.5265888493996252,1039101.0,1039101.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Day-FOGGY,14,truck,0.7248728264122086,120308.0,120308.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Day-FOGGY,15,bus,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Day-FOGGY,16,train,0.0,192.0,192.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Day-FOGGY,17,motorcycle,0.0,7.0,7.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Day-FOGGY,18,bicycle,0.00823045267489712,2187.0,2187.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Day-RAIN,0,road,0.9372738894816867,9139336.0,9139336.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Day-RAIN,1,sidewalk,0.18381652720765757,1102594.0,1102594.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Day-RAIN,2,building,0.7446211162125281,4706971.0,4706971.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Day-RAIN,3,wall,0.508324120607335,581623.0,581623.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Day-RAIN,4,fence,0.4116626320503994,675405.0,675405.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Day-RAIN,5,pole,0.40935521385191886,394689.0,394689.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Day-RAIN,6,traffic light,0.10009037505648441,4426.0,4426.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Day-RAIN,7,traffic sign,0.53707165923621,76487.0,76487.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Day-RAIN,8,vegetation,0.8688274106317763,3572103.0,3572103.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Day-RAIN,9,terrain,0.09366996733889782,289335.0,289335.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Day-RAIN,10,sky,0.8372755953056923,9025825.0,9025825.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Day-RAIN,11,person,0.8348875324968916,35388.0,35388.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Day-RAIN,12,rider,0.6358773181169758,11216.0,11216.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Day-RAIN,13,car,0.6228287206960362,391244.0,391244.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Day-RAIN,14,truck,0.044311926605504585,32700.0,32700.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Day-RAIN,15,bus,0.0,1340.0,1340.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Day-RAIN,16,train,0.43962236886469824,20761.0,20761.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Day-RAIN,17,motorcycle,0.6508315310612275,13409.0,13409.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Day-RAIN,18,bicycle,0.0,1157.0,1157.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-RAIN,0,road,0.9128494301732043,6887356.0,6887356.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-RAIN,1,sidewalk,0.13378978440079325,392302.0,392302.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-RAIN,2,building,0.777500583080665,3601560.0,3601560.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-RAIN,3,wall,0.37611266054065384,486559.0,486559.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-RAIN,4,fence,0.21912123981275994,214484.0,214484.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-RAIN,5,pole,0.35599171175319444,225862.0,225862.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-RAIN,6,traffic light,0.7259434894289666,15183.0,15183.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-RAIN,7,traffic sign,0.05917937927406628,11406.0,11406.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-RAIN,8,vegetation,0.8605180018178749,1729492.0,1729492.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-RAIN,9,terrain,0.04653704146756245,154651.0,154651.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-RAIN,10,sky,0.8200739190612225,6706254.0,6706254.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-RAIN,11,person,0.5331953448410529,25606.0,25606.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-RAIN,12,rider,0.21032056293979673,3837.0,3837.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-RAIN,13,car,0.5156397830765048,658481.0,658481.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-RAIN,14,truck,0.251725756571681,72432.0,72432.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-RAIN,15,bus,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-RAIN,16,train,0.0,12.0,12.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-RAIN,17,motorcycle,0.4974704890387858,15418.0,15418.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-RAIN,18,bicycle,0.0,20698.0,20698.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-FOGGY,0,road,0.7790243685453734,3956658.0,3956658.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-FOGGY,1,sidewalk,0.13563259061229438,610458.0,610458.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-FOGGY,2,building,0.4983814801743994,2071337.0,2071337.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-FOGGY,3,wall,0.0911742803952456,698300.0,698300.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-FOGGY,4,fence,0.017277780397210826,190881.0,190881.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-FOGGY,5,pole,0.05318369945877109,62820.0,62820.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-FOGGY,6,traffic light,0.0,168.0,168.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-FOGGY,7,traffic sign,0.0,3995.0,3995.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-FOGGY,8,vegetation,0.5888931828010415,4129878.0,4129878.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-FOGGY,9,terrain,0.02061752510480749,479689.0,479689.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-FOGGY,10,sky,0.053186377796769706,3046908.0,3046908.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-FOGGY,11,person,0.0,6862.0,6862.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-FOGGY,12,rider,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-FOGGY,13,car,0.5693466897910756,584087.0,584087.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-FOGGY,14,truck,0.34594403673325225,101924.0,101924.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-FOGGY,15,bus,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-FOGGY,16,train,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-FOGGY,17,motorcycle,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-FOGGY,18,bicycle,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-EXTRASUNNY,0,road,0.8309459182261827,6288810.0,6288810.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-EXTRASUNNY,1,sidewalk,0.14928588345243549,705137.0,705137.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-EXTRASUNNY,2,building,0.7282446343993902,2411566.0,2411566.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-EXTRASUNNY,3,wall,0.394964423896649,243984.0,243984.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-EXTRASUNNY,4,fence,0.2585392422829969,95471.0,95471.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-EXTRASUNNY,5,pole,0.5628290275085533,188814.0,188814.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-EXTRASUNNY,6,traffic light,0.5842196867143686,10342.0,10342.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-EXTRASUNNY,7,traffic sign,0.18042442977692372,23938.0,23938.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-EXTRASUNNY,8,vegetation,0.9397548898765701,3452081.0,3452081.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-EXTRASUNNY,9,terrain,0.03138988376582742,375535.0,375535.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-EXTRASUNNY,10,sky,0.3527951825221814,5289905.0,5289905.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-EXTRASUNNY,11,person,0.6913603284194813,5359.0,5359.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-EXTRASUNNY,12,rider,0.36038687973086625,2378.0,2378.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-EXTRASUNNY,13,car,0.7751832696733174,337208.0,337208.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-EXTRASUNNY,14,truck,0.8382301656495205,45880.0,45880.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-EXTRASUNNY,15,bus,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-EXTRASUNNY,16,train,0.032536653946575615,4979.0,4979.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-EXTRASUNNY,17,motorcycle,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Sunset-EXTRASUNNY,18,bicycle,0.0,1289.0,1289.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-RAIN,0,road,0.7588329736629826,3847968.0,3847968.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-RAIN,1,sidewalk,0.1739077887689665,273047.0,273047.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-RAIN,2,building,0.8375126382822035,1624034.0,1624034.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-RAIN,3,wall,0.08003260034404562,321469.0,321469.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-RAIN,4,fence,0.04853856354785472,240551.0,240551.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-RAIN,5,pole,0.2684469740840627,181317.0,181317.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-RAIN,6,traffic light,0.24221211060553027,8571.0,8571.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-RAIN,7,traffic sign,0.00273574420791656,23394.0,23394.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-RAIN,8,vegetation,0.8119239346778254,1042525.0,1042525.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-RAIN,9,terrain,0.10060238550000668,74869.0,74869.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-RAIN,10,sky,9.072293216516758e-05,3857900.0,3857900.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-RAIN,11,person,0.6767471487503033,32968.0,32968.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-RAIN,12,rider,0.0,63.0,63.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-RAIN,13,car,0.12171650317939357,839311.0,839311.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-RAIN,14,truck,0.19125785573585968,21322.0,21322.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-RAIN,15,bus,0.0,1204.0,1204.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-RAIN,16,train,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-RAIN,17,motorcycle,0.0,7.0,7.0,reference_clean_vs_model_adverse,0.6
PIDNet-M,SegFormer-B5,Night-RAIN,18,bicycle,0.0,2167.0,2167.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-FOGGY,0,road,0.15939798843643477,4871335.0,4871335.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-FOGGY,1,sidewalk,0.03834726963348053,478965.0,478965.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-FOGGY,2,building,0.9294375946642575,1505320.0,1505320.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-FOGGY,3,wall,0.00012817734862102535,327671.0,327671.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-FOGGY,4,fence,0.0,256038.0,256038.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-FOGGY,5,pole,0.13189875650410088,113390.0,113390.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-FOGGY,6,traffic light,0.46649484536082475,2716.0,2716.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-FOGGY,7,traffic sign,0.2643125044229,14131.0,14131.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-FOGGY,8,vegetation,0.5628977034113598,2850271.0,2850271.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-FOGGY,9,terrain,0.0,454753.0,454753.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-FOGGY,10,sky,0.020112320432529772,4713479.0,4713479.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-FOGGY,11,person,0.03430827615287308,26087.0,26087.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-FOGGY,12,rider,0.7567120403098443,13297.0,13297.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-FOGGY,13,car,0.8912373293122225,238740.0,238740.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-FOGGY,14,truck,0.03176938668268148,66605.0,66605.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-FOGGY,15,bus,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-FOGGY,16,train,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-FOGGY,17,motorcycle,0.0,131.0,131.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-FOGGY,18,bicycle,0.0,37710.0,37710.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-EXTRASUNNY,0,road,0.3421137916979797,7257366.0,7257366.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-EXTRASUNNY,1,sidewalk,0.04875377816975811,544245.0,544245.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-EXTRASUNNY,2,building,0.7877180704962063,3615230.0,3615230.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-EXTRASUNNY,3,wall,0.11922219142586421,620564.0,620564.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-EXTRASUNNY,4,fence,0.041763292330442965,238032.0,238032.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-EXTRASUNNY,5,pole,0.14610134500130956,259628.0,259628.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-EXTRASUNNY,6,traffic light,0.009831669894235066,6713.0,6713.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-EXTRASUNNY,7,traffic sign,0.001930657227897997,24862.0,24862.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-EXTRASUNNY,8,vegetation,0.7521712582419676,2518816.0,2518816.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-EXTRASUNNY,9,terrain,0.01671526826900691,253421.0,253421.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-EXTRASUNNY,10,sky,0.00013608656978111907,5768387.0,5768387.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-EXTRASUNNY,11,person,0.46056304330488873,12539.0,12539.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-EXTRASUNNY,12,rider,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-EXTRASUNNY,13,car,0.27564981746142175,150927.0,150927.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-EXTRASUNNY,14,truck,0.0,9061.0,9061.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-EXTRASUNNY,15,bus,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-EXTRASUNNY,16,train,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-EXTRASUNNY,17,motorcycle,0.0,243.0,243.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-EXTRASUNNY,18,bicycle,0.0,5.0,5.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Day-FOGGY,0,road,0.6283136644224734,12919119.0,12919119.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Day-FOGGY,1,sidewalk,0.062423675352651704,1491982.0,1491982.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Day-FOGGY,2,building,0.938122866448732,7355108.0,7355108.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Day-FOGGY,3,wall,0.0016439427034235395,608902.0,608902.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Day-FOGGY,4,fence,0.05592156771095037,427885.0,427885.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Day-FOGGY,5,pole,0.36644329661650926,503947.0,503947.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Day-FOGGY,6,traffic light,0.7040188787185355,27968.0,27968.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Day-FOGGY,7,traffic sign,0.6952492780298943,63022.0,63022.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Day-FOGGY,8,vegetation,0.7398338855974088,5790708.0,5790708.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Day-FOGGY,9,terrain,0.0493951069531976,927602.0,927602.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Day-FOGGY,10,sky,0.7101306790517601,11211973.0,11211973.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Day-FOGGY,11,person,0.47754148388327294,20972.0,20972.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Day-FOGGY,12,rider,0.028244071409539037,3753.0,3753.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Day-FOGGY,13,car,0.7385374472741341,1039101.0,1039101.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Day-FOGGY,14,truck,0.22511387438906805,120308.0,120308.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Day-FOGGY,15,bus,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Day-FOGGY,16,train,0.0,192.0,192.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Day-FOGGY,17,motorcycle,0.0,7.0,7.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Day-FOGGY,18,bicycle,0.0054869684499314125,2187.0,2187.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Day-RAIN,0,road,0.5625391166272911,9139336.0,9139336.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Day-RAIN,1,sidewalk,0.13821406610230058,1102594.0,1102594.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Day-RAIN,2,building,0.938340389180218,4706971.0,4706971.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Day-RAIN,3,wall,0.00511327784492704,581623.0,581623.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Day-RAIN,4,fence,0.006091160118743569,675405.0,675405.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Day-RAIN,5,pole,0.2695134650319619,394689.0,394689.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Day-RAIN,6,traffic light,0.1211025756891098,4426.0,4426.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Day-RAIN,7,traffic sign,0.0986049916979356,76487.0,76487.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Day-RAIN,8,vegetation,0.8481166416533902,3572103.0,3572103.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Day-RAIN,9,terrain,0.002436621908859972,289335.0,289335.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Day-RAIN,10,sky,0.6619127891356191,9025825.0,9025825.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Day-RAIN,11,person,0.6230925737538149,35388.0,35388.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Day-RAIN,12,rider,0.7517831669044223,11216.0,11216.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Day-RAIN,13,car,0.7436024578012698,391244.0,391244.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Day-RAIN,14,truck,0.0,32700.0,32700.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Day-RAIN,15,bus,0.0,1340.0,1340.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Day-RAIN,16,train,0.0,20761.0,20761.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Day-RAIN,17,motorcycle,0.5304646133194123,13409.0,13409.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Day-RAIN,18,bicycle,0.0,1157.0,1157.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-RAIN,0,road,0.2944651038802118,6887356.0,6887356.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-RAIN,1,sidewalk,0.0026994509332096193,392302.0,392302.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-RAIN,2,building,0.9640380834971513,3601560.0,3601560.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-RAIN,3,wall,0.00010687295888062908,486559.0,486559.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-RAIN,4,fence,0.009651069543648944,214484.0,214484.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-RAIN,5,pole,0.22515518325349107,225862.0,225862.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-RAIN,6,traffic light,0.7145491668313245,15183.0,15183.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-RAIN,7,traffic sign,0.23101876205505875,11406.0,11406.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-RAIN,8,vegetation,0.5846196455375335,1729492.0,1729492.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-RAIN,9,terrain,0.010048431629928032,154651.0,154651.0,reference_clean_vs_model_adverse,0.6
